frame,Mis-Fire Monitor Status,Mis-Fire Counter-200 REV,Mis-Fire Counter CAT 200 Rev,Cylinder 1 FTP Mis-Fire Counter,Cylinder 2 FTP Mis-Fire Counter,Cylinder 3 FTP Mis-Fire Counter,Cylinder 4 FTP Mis-Fire Counter,Cylinder 5 FTP Mis-Fire Counter,Cylinder 6 FTP Mis-Fire Counter,Cylinder 7 FTP Mis-Fire Counter,Cylinder 8 FTP Mis-Fire Counter
293,,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
